timeperiod,district,object-id,health-centres-count,total-tender-awarded-value,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,land-surface-temperature,land-surface-temperature-raster,heat-days-score,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,topsis-score,heat-risk-score
2021_04,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2021_04.tif,0.196,3.0,4.0,2.0,5.0,0.0,0.338,2.0
2021_05,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2021_05.tif,13.351,3.0,4.0,2.0,5.0,0.0,0.462,3.0
2021_06,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2021_06.tif,24.762,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2021_07,BARPETA,18-303,205,61289994.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2021_07.tif,14.119,2.0,4.0,2.0,3.0,61289994.0,0.318,2.0
2021_08,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2021_08.tif,7.998,2.0,4.0,2.0,3.0,61289994.0,0.318,2.0
2021_09,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2021_09.tif,15.837,3.0,4.0,2.0,3.0,61289994.0,0.468,3.0
2021_10,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2021_10.tif,56.632,3.0,4.0,2.0,3.0,61289994.0,0.567,3.0
2021_11,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2021_11.tif,0.0,3.0,4.0,2.0,3.0,61289994.0,0.228,2.0
2021_12,BARPETA,18-303,205,0.0,65407.624,137133.733,1572627.969,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2021_12.tif,0.0,3.0,4.0,2.0,3.0,61289994.0,0.228,2.0
2022_01,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2022_01.tif,0.0,3.0,4.0,2.0,3.0,61289994.0,0.228,2.0
2022_02,BARPETA,18-303,205,28775700.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2022_02.tif,0.0,3.0,4.0,2.0,3.0,90065694.0,0.228,2.0
2022_03,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2022_03.tif,65.821,3.0,4.0,2.0,4.0,90065694.0,0.602,4.0
2022_04,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2022_04.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2022_05,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2022_05.tif,3.196,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2022_06,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2022_06.tif,8.269,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2022_07,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2022_07.tif,23.032,2.0,4.0,2.0,5.0,0.0,0.415,3.0
2022_08,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2022_08.tif,23.784,2.0,4.0,2.0,5.0,0.0,0.453,3.0
2022_09,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2022_09.tif,3.788,3.0,4.0,2.0,5.0,0.0,0.453,3.0
2022_10,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2022_10.tif,38.731,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2022_11,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2022_11.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2022_12,BARPETA,18-303,205,0.0,67952.746,138170.938,1592951.284,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2023_01,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2023_01.tif,0.0,2.0,4.0,2.0,5.0,0.0,0.336,2.0
2023_02,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2023_02.tif,0.0,2.0,4.0,2.0,5.0,0.0,0.336,2.0
2023_03,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2023_03.tif,24.073,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2023_04,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2023_04.tif,6.394,4.0,4.0,2.0,5.0,0.0,0.628,4.0
2023_05,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2023_05.tif,7.075,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2023_06,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2023_06.tif,40.204,4.0,4.0,2.0,5.0,0.0,0.748,4.0
2023_07,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2023_07.tif,34.479,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2023_08,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2023_08.tif,23.274,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2023_09,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2023_09.tif,40.254,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2023_10,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2023_10.tif,35.835,3.0,4.0,2.0,5.0,0.0,0.628,4.0
2023_11,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2023_11.tif,1.41,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2023_12,BARPETA,18-303,205,0.0,70497.868,139208.143,1613274.6,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2023_12.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_01,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2024_01.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_02,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2024_02.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_03,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2024_03.tif,27.695,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2024_04,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2024_04.tif,3.021,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2024_05,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2024_05.tif,33.74,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2024_06,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2024_06.tif,37.613,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2024_07,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2024_07.tif,46.303,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2024_08,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2024_08.tif,22.159,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2024_09,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2024_09.tif,41.498,3.0,4.0,2.0,5.0,0.0,0.628,4.0
2024_10,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2024_10.tif,30.516,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2024_11,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2024_11.tif,4.55,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2024_12,BARPETA,18-303,205,0.0,73042.99,140245.348,1633597.916,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2024_12.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2025_01,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2025_01.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2025_02,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2025_02.tif,0.0,2.0,4.0,2.0,5.0,0.0,0.336,2.0
2025_03,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2025_03.tif,34.984,4.0,4.0,2.0,5.0,0.0,0.669,4.0
2025_04,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2025_04.tif,0.828,3.0,4.0,2.0,5.0,0.0,0.453,3.0
2025_05,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2025_05.tif,8.483,3.0,4.0,2.0,5.0,0.0,0.453,3.0
2025_06,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2025_06.tif,49.208,3.0,4.0,2.0,5.0,0.0,0.628,4.0
2025_07,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,2.0,LST_ASSAM_2025_07.tif,24.006,2.0,4.0,2.0,5.0,0.0,0.415,3.0
2025_08,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2025_08.tif,8.155,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2025_09,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2025_09.tif,20.001,3.0,4.0,2.0,5.0,0.0,0.539,3.0
2025_10,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2025_10.tif,54.191,4.0,4.0,2.0,5.0,0.0,0.748,4.0
2025_11,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,5.0,LST_ASSAM_2025_11.tif,2.361,3.0,4.0,2.0,5.0,0.0,0.453,3.0
2025_12,BARPETA,18-303,205,0.0,75588.112,141282.553,1653921.231,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2026_01,BARPETA,18-303,205,0.0,78133.234,142319.758,1674244.547,8.022,2.252,15.042,78.24,4.012,4.0,LST_ASSAM_2026_01.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.336,2.0
2026_02,BARPETA,18-303,205,0.0,78133.234,142319.758,1674244.547,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2026_02.tif,3.55,2.0,4.0,2.0,5.0,0.0,0.336,2.0
2026_03,BARPETA,18-303,205,0.0,78133.234,142319.758,1674244.547,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2026_03.tif,18.795,2.0,4.0,2.0,5.0,0.0,0.415,3.0
2026_04,BARPETA,18-303,205,0.0,78133.234,142319.758,1674244.547,8.022,2.252,15.042,78.24,4.012,1.0,LST_ASSAM_2026_04.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.352,2.0
2026_05,BARPETA,18-303,205,0.0,78133.234,142319.758,1674244.547,8.022,2.252,15.042,78.24,4.012,3.0,LST_ASSAM_2026_05.tif,0.0,3.0,4.0,2.0,5.0,0.0,0.585,3.0
2021_04,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2021_04.tif,0.447,3.0,3.0,1.0,5.0,0.0,0.288,2.0
2021_05,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,2.0,LST_ASSAM_2021_05.tif,17.457,4.0,3.0,1.0,5.0,0.0,0.564,3.0
2021_06,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2021_06.tif,32.218,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2021_07,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,2.0,LST_ASSAM_2021_07.tif,15.94,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2021_08,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,1.0,LST_ASSAM_2021_08.tif,10.023,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2021_09,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2021_09.tif,12.273,2.0,3.0,1.0,5.0,0.0,0.381,2.0
2021_10,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2021_10.tif,61.306,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2021_11,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2021_11.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2021_12,BISWANATH,18-756,100,0.0,30541.265,54999.285,658525.04,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2021_12.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2022_01,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2022_01.tif,0.083,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2022_02,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2022_02.tif,0.25,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2022_03,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2022_03.tif,76.084,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2022_04,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2022_04.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2022_05,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2022_05.tif,2.35,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2022_06,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2022_06.tif,7.931,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2022_07,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,1.0,LST_ASSAM_2022_07.tif,27.044,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2022_08,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2022_08.tif,33.25,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2022_09,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2022_09.tif,4.717,3.0,3.0,1.0,5.0,0.0,0.417,3.0
2022_10,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2022_10.tif,42.697,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2022_11,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2022_11.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2022_12,BISWANATH,18-756,100,0.0,31591.292,55099.446,661663.028,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2023_01,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,5.0,LST_ASSAM_2023_01.tif,0.872,4.0,3.0,1.0,5.0,0.0,0.573,3.0
2023_02,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2023_02.tif,5.26,4.0,3.0,1.0,5.0,0.0,0.573,3.0
2023_03,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2023_03.tif,28.265,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2023_04,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,1.0,LST_ASSAM_2023_04.tif,2.1,3.0,3.0,1.0,5.0,0.0,0.417,3.0
2023_05,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,2.0,LST_ASSAM_2023_05.tif,4.515,2.0,3.0,1.0,5.0,0.0,0.381,2.0
2023_06,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,2.0,LST_ASSAM_2023_06.tif,41.251,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2023_07,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2023_07.tif,21.604,2.0,3.0,1.0,5.0,0.0,0.381,2.0
2023_08,BISWANATH,18-756,100,105993574.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2023_08.tif,18.637,3.0,3.0,1.0,3.0,105993574.0,0.424,3.0
2023_09,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2023_09.tif,41.052,3.0,3.0,1.0,3.0,105993574.0,0.424,3.0
2023_10,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2023_10.tif,42.748,4.0,3.0,1.0,3.0,105993574.0,0.639,4.0
2023_11,BISWANATH,18-756,100,132657815.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2023_11.tif,1.198,3.0,3.0,1.0,4.0,238651389.0,0.461,3.0
2023_12,BISWANATH,18-756,100,0.0,32641.319,55199.607,664801.016,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2023_12.tif,0.0,3.0,3.0,1.0,4.0,238651389.0,0.252,2.0
2024_01,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2024_01.tif,0.0,3.0,3.0,1.0,4.0,238651389.0,0.252,2.0
2024_02,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,5.0,LST_ASSAM_2024_02.tif,0.0,3.0,3.0,1.0,4.0,238651389.0,0.252,2.0
2024_03,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,5.0,LST_ASSAM_2024_03.tif,35.534,5.0,3.0,1.0,4.0,238651389.0,0.664,4.0
2024_04,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,2.0,LST_ASSAM_2024_04.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2024_05,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2024_05.tif,27.952,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2024_06,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,2.0,LST_ASSAM_2024_06.tif,41.571,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2024_07,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,1.0,LST_ASSAM_2024_07.tif,35.124,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2024_08,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2024_08.tif,30.695,5.0,3.0,1.0,5.0,0.0,0.68,4.0
2024_09,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,5.0,LST_ASSAM_2024_09.tif,47.891,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2024_10,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2024_10.tif,26.192,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2024_11,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2024_11.tif,5.11,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2024_12,BISWANATH,18-756,100,0.0,33691.346,55299.768,667939.005,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2024_12.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2025_01,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2025_01.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.31,2.0
2025_02,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2025_02.tif,0.465,3.0,3.0,1.0,5.0,0.0,0.417,3.0
2025_03,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2025_03.tif,28.897,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2025_04,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2025_04.tif,0.0,2.0,3.0,1.0,5.0,0.0,0.31,2.0
2025_05,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,5.0,LST_ASSAM_2025_05.tif,6.925,3.0,3.0,1.0,5.0,0.0,0.417,3.0
2025_06,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2025_06.tif,59.12,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2025_07,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2025_07.tif,34.145,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2025_08,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,2.0,LST_ASSAM_2025_08.tif,9.043,4.0,3.0,1.0,5.0,0.0,0.608,4.0
2025_09,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2025_09.tif,21.588,3.0,3.0,1.0,5.0,0.0,0.495,3.0
2025_10,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2025_10.tif,55.355,4.0,3.0,1.0,5.0,0.0,0.68,4.0
2025_11,BISWANATH,18-756,100,0.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2025_11.tif,3.198,4.0,3.0,1.0,5.0,0.0,0.573,3.0
2025_12,BISWANATH,18-756,100,2670000.0,34741.373,55399.929,671076.993,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,3.0,1.0,5.0,2670000.0,0.31,2.0
2026_01,BISWANATH,18-756,100,0.0,35791.4,55500.09,674214.981,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2026_01.tif,0.0,3.0,3.0,1.0,5.0,2670000.0,0.31,2.0
2026_02,BISWANATH,18-756,100,0.0,35791.4,55500.09,674214.981,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2026_02.tif,13.353,4.0,3.0,1.0,5.0,2670000.0,0.573,3.0
2026_03,BISWANATH,18-756,100,0.0,35791.4,55500.09,674214.981,8.896,4.204,28.46,55.39,5.398,3.0,LST_ASSAM_2026_03.tif,28.451,4.0,3.0,1.0,5.0,2670000.0,0.608,4.0
2026_04,BISWANATH,18-756,100,0.0,35791.4,55500.09,674214.981,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2026_04.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.137,1.0
2026_05,BISWANATH,18-756,100,0.0,35791.4,55500.09,674214.981,8.896,4.204,28.46,55.39,5.398,4.0,LST_ASSAM_2026_05.tif,0.0,3.0,3.0,1.0,5.0,0.0,0.49,3.0
2021_04,BONGAIGAON,18-319,88,0.0,33347.881,68142.86,796774.046,9.118,2.038,12.862,59.85,4.362,1.0,LST_ASSAM_2021_04.tif,0.323,3.0,2.0,2.0,5.0,0.0,0.307,2.0
